zip_code,year,pct_adults_60_plus_under_200_fpl,ACS_MEDIAN_HH_INC_ZC,ACS_PCT_INC50_ABOVE65_ZC,CCBP_TOT_SOGS_ZP,CCBP_TOT_CFS_ZP,uninsured_65_plus,POS_DIST_MEDSURG_ICU_ZP,POS_DIST_CLINIC_ZP,CCBP_TOT_HOME_ZP,ACS_PCT_RENTER_HU_ABOVE65_ZC,ACS_PCT_HH_ALONE_ABOVE65_ZC,pct_no_computer,pct_no_internet,pct_pop_60_plus,senior_households_total,pct_black_60_plus,pct_asian_60_plus,pct_hispanic_60_plus,pct_white_non_hispanic_60_plus,pct_snap_households_60_plus,pct_disabled_60_plus,pct_limited_english_60_plus,CCBP_TOT_CS_ZP,CCBP_TOT_FF_ZP,CCBP_TOT_FSR_ZP,CCBP_TOT_RET_ZP,CCBP_TOT_CHS_ZP,ACS_PCT_HH_ABOVE65_ZC,drive_time_hospital_min,transit_coverage_pct,healthcare_facilities_per_10k_older_adults,green_coverage_pct
94301,2023,13.9541643357812,235529.0,3.08,4.0,,8,1.41,0.52,,25.44,15.35,3.7,9.3,28.73408852037837,3339,0.0166682967026267,0.329966207147421,0.1485650125972176,0.457362546729129,4.761904761904762,0.2417235159777279,0.242126574755064,,26.0,55.0,3.0,,36.44,5.8,87.28,52.2443944949103,4.25
94301,2024,16.36811906248031,235529.0,3.08,4.0,,0,1.41,0.52,,25.44,15.35,2.3,7.8,29.98629198080877,3516,0.0175887038434454,0.3235381184664456,0.1422318023790406,0.4366265130027874,5.659840728100114,0.2398112426348928,0.2442415448622066,,26.0,55.0,3.0,,36.44,5.8,87.28,52.2443944949103,4.25
94303,2015,21.95589072139919,89464.0,2.31,6.0,,14,3.02,1.13,,9.63,7.28,,,14.03154574132492,4546,0.1965252064938764,0.2150384505838792,0.2136143548846482,0.7134719453147251,7.831060272767268,0.3417829678154372,0.3417829678154372,9.0,20.0,8.0,5.0,1.0,24.7,6.0,51.06,0.0,8.85
94303,2016,21.38459663564761,91866.0,3.33,8.0,,16,3.02,1.13,1.0,8.85,7.63,,,14.54663510881176,4684,0.1965252064938764,0.2150384505838792,0.2136143548846482,0.7134719453147251,6.490179333902647,0.3417829678154372,0.3417829678154372,8.0,21.0,5.0,4.0,1.0,25.34,6.0,51.06,0.0,8.85
94303,2017,21.84136111191238,98361.0,3.68,9.0,,104,3.02,1.13,,8.92,7.69,4.9,16.0,14.67502612330198,4846,0.1965252064938764,0.2150384505838792,0.2136143548846482,0.7134719453147251,5.489063144861742,0.3417829678154372,0.3417829678154372,7.0,23.0,5.0,3.0,,26.25,6.0,51.06,0.0,8.85
94303,2018,22.25960984661967,103680.0,5.0,8.0,,88,3.02,1.13,,8.38,7.71,4.3,15.2,14.62769832844147,4802,0.1835776291447274,0.2433470897964992,0.2319624306247331,0.6802333855130211,6.976259891711786,0.3643090934965134,0.3614629287035719,7.0,24.0,6.0,,,25.16,6.0,51.06,0.0,8.85
94303,2019,19.2292869793546,105763.0,4.5,9.0,,37,3.02,1.13,,9.13,7.43,3.6,13.0,14.87853411823232,4914,0.1838952354416271,0.2493730844246308,0.2438005015324603,0.6617442184452493,5.82010582010582,0.3594315965449986,0.3273892449150181,6.0,23.0,5.0,3.0,,25.67,6.0,51.06,0.0,8.85
94303,2020,14.59252348049982,120754.0,4.9,9.0,,58,3.0,1.36,,9.96,6.66,2.4,8.5,17.40194028602492,5459,0.1622011294004565,0.2318875405502823,0.1886339060434939,0.5610957587408386,3.462172559076754,0.2871560735311786,0.336417157275021,3.0,21.0,4.0,3.0,,27.53,6.0,51.06,0.0,8.85
94303,2021,17.17083752028046,133686.0,8.9,10.0,,127,3.0,1.36,,11.27,6.48,2.9,8.6,16.92412399199786,5400,0.1669510114550329,0.1998537655374116,0.242505483792347,0.5276626858396295,5.87037037037037,0.3070923714355349,0.3326834023884962,4.0,20.0,4.0,5.0,,25.53,6.0,51.06,0.0,8.85
94303,2022,18.95583778050528,144259.0,8.73,8.0,,173,3.0,1.36,,14.75,7.78,2.2,7.9,18.45422909416741,5742,0.1693766937669376,0.1987353206865402,0.2337398373983739,0.4550587172538392,6.983629397422502,0.2822944896115628,0.3127822944896115,6.0,18.0,3.0,3.0,,28.45,6.0,51.06,0.0,8.85
94303,2023,20.28751019866508,148031.0,7.36,9.0,,155,3.0,1.36,,14.74,7.42,2.5,4.9,18.70848630180591,5832,0.1882940108892922,0.169010889292196,0.2336660617059891,0.4752722323049002,7.681755829903978,0.2620235934664247,0.2926497277676951,4.0,20.0,9.0,3.0,,27.99,6.0,51.06,0.0,8.85
94303,2024,20.88073657741018,148031.0,7.36,9.0,,166,3.0,1.36,,14.74,7.42,2.5,5.0,20.30120096418439,6107,0.1260901544604392,0.2006934958495324,0.2080487548597247,0.427655773878323,8.334697887669886,0.2353682883261531,0.2952611116948618,4.0,20.0,9.0,3.0,,27.99,6.0,51.06,0.0,8.85
94304,2015,13.86052416795139,101932.0,3.84,2.0,,0,0.65,1.6,,26.23,24.86,,,29.16552667578659,695,0.0226315497914371,0.3305911739548671,0.1467464591916269,0.6586124094227013,0.0,0.3261689905743608,0.2848086858369863,1.0,5.0,6.0,,,34.48,10.2,26.04,1154.08896767489,58.63
94304,2016,12.46507309862456,105320.0,1.85,2.0,,0,0.65,1.6,,24.57,24.23,,,26.84527063969382,697,0.0204309958342449,0.3271507409129737,0.1415029040642709,0.6429341884247972,0.0,0.305016165368151,0.2869698263592371,1.0,7.0,7.0,,,35.07,10.2,26.04,1154.08896767489,58.63
94304,2017,11.64037146647617,103648.0,1.02,3.0,,0,0.65,1.6,,22.73,23.28,5.2,12.2,26.97832332201619,692,0.0196433317313079,0.3329486107941249,0.1474387168909863,0.6196191246198688,0.0,0.300265533401003,0.2633922231941915,,8.0,8.0,,,33.75,10.2,26.04,1154.08896767489,58.63
94304,2018,9.474380355397091,127731.0,2.78,3.0,,1,0.65,1.6,,25.19,21.63,5.0,10.8,26.96053305996924,678,0.0187905541170341,0.3262821673796261,0.151208156674229,0.583913904143561,0.0,0.2952150949988972,0.2712430486966753,,9.0,8.0,,,32.47,10.2,26.04,1154.08896767489,58.63
94304,2019,8.042700819171047,130227.0,2.58,3.0,,1,0.65,1.6,,25.1,19.72,3.6,8.0,28.34890965732087,675,0.0180506526962277,0.3326141488999254,0.147675197012606,0.5622860527399547,0.0,0.2685531176476851,0.2572239616948179,,10.0,8.0,,,33.26,10.2,26.04,1154.08896767489,58.63
94304,2020,8.831429960014246,143412.0,2.02,3.0,,1,1.96,1.59,,27.77,20.72,3.3,5.6,27.94352083807788,771,0.0165688122158104,0.3507217546321076,0.1441422373509831,0.502607836123907,0.0,0.2696155111627134,0.2463015293153755,,10.0,7.0,,,37.47,10.2,26.04,1154.08896767489,58.63
94304,2021,11.72421550296687,152772.0,4.47,3.0,,1,1.96,1.59,,25.88,18.65,2.4,5.2,27.33410942956926,729,0.0183651667468979,0.3471722375116631,0.1430273245889134,0.5042067563314022,0.0,0.2625862562443518,0.2379255890818096,,10.0,7.0,,,35.5,10.2,26.04,1154.08896767489,58.63
94304,2022,11.31291520092287,159637.0,5.05,3.0,,1,1.96,1.59,,25.65,19.8,3.3,7.6,28.09088883938517,787,0.0177218739837519,0.3294099635281001,0.1400357225459733,0.4627608647471963,0.0,0.2625493042564989,0.2414603915120106,,10.0,7.0,,,37.0,10.2,26.04,1154.08896767489,58.63
94304,2023,8.274757026530075,162569.0,2.7,,,0,1.96,1.59,,25.23,17.62,1.0,5.4,28.23927288099767,803,0.0166682967026267,0.329966207147421,0.1485650125972176,0.457362546729129,0.99626400996264,0.2417235159777279,0.242126574755064,,10.0,6.0,,,36.8,10.2,26.04,1154.08896767489,58.63
94304,2024,10.44110176043116,162569.0,2.7,,,0,1.96,1.59,,25.23,17.62,1.0,6.8,24.98,780,0.0175887038434454,0.3235381184664456,0.1422318023790406,0.4366265130027874,1.025641025641026,0.2398112426348928,0.2442415448622066,,10.0,6.0,,,36.8,10.2,26.04,1154.08896767489,58.63
94305,2015,1.784086376844624,51976.0,0.0,1.0,,0,1.2,1.14,,2.01,4.35,,,5.657857745290976,474,0.0226315497914371,0.3305911739548671,0.1467464591916269,0.6586124094227013,2.320675105485232,0.3261689905743608,0.2848086858369863,1.0,9.0,,,,14.34,6.4,42.0,238.396308920244,18.05
94305,2016,1.18276351488351,53173.0,0.0,1.0,,0,1.2,1.14,,0.95,3.73,,,5.296907354218154,475,0.0204309958342449,0.3271507409129737,0.1415029040642709,0.6429341884247972,2.105263157894737,0.305016165368151,0.2869698263592371,1.0,11.0,1.0,,,12.78,6.4,42.0,238.396308920244,18.05
94305,2017,1.490297542043984,61173.0,0.0,,,0,1.2,1.14,,0.51,4.46,0.1,41.6,5.116339698885485,477,0.0196433317313079,0.3329486107941249,0.1474387168909863,0.6196191246198688,2.515723270440252,0.300265533401003,0.2633922231941915,,11.0,,,,13.14,6.4,42.0,238.396308920244,18.05
94305,2018,3.596138818099647,54653.0,0.0,,,0,1.2,1.14,,0.6,5.52,0.1,41.6,5.899554990464082,589,0.0187905541170341,0.3262821673796261,0.151208156674229,0.583913904143561,2.546689303904924,0.2952150949988972,0.2712430486966753,,13.0,,,,14.92,6.4,42.0,238.396308920244,18.05
94305,2019,2.904188618869983,60000.0,0.0,,,0,1.2,1.14,,0.0,4.33,0.1,40.7,5.324144660608647,581,0.0180506526962277,0.3326141488999254,0.147675197012606,0.5622860527399547,0.0,0.2685531176476851,0.2572239616948179,,11.0,,,,14.31,6.4,42.0,238.396308920244,18.05
94305,2020,2.605993119380412,62515.0,0.0,,,0,1.16,1.3,,0.0,5.28,0.4,40.4,6.049253823005589,728,0.0165688122158104,0.3507217546321076,0.1441422373509831,0.502607836123907,0.0,0.2696155111627134,0.2463015293153755,,10.0,,,,14.44,6.4,42.0,238.396308920244,18.05
94305,2021,2.837262979216693,67224.0,0.0,,,0,1.16,1.3,,0.16,6.6,0.2,39.7,5.555892889671505,702,0.0183651667468979,0.3471722375116631,0.1430273245889134,0.5042067563314022,0.0,0.2625862562443518,0.2379255890818096,,9.0,,,,13.74,6.4,42.0,238.396308920244,18.05
94305,2022,4.80315087433542,72500.0,0.0,,,0,1.16,1.3,,0.31,5.23,0.3,42.3,5.63111291162683,723,0.0177218739837519,0.3294099635281001,0.1400357225459733,0.4627608647471963,0.4149377593360996,0.2625493042564989,0.2414603915120106,,8.0,,,,13.63,6.4,42.0,238.396308920244,18.05
94305,2023,6.028172048802823,72470.0,1.95,,,0,1.16,1.3,,0.48,4.04,0.2,40.6,5.527020991514068,704,0.0166682967026267,0.329966207147421,0.1485650125972176,0.457362546729129,0.7102272727272727,0.2417235159777279,0.242126574755064,,8.0,,,,13.31,6.4,42.0,238.396308920244,18.05
94305,2024,4.393899771776341,72470.0,1.95,,,0,1.16,1.3,,0.48,4.04,0.2,36.0,5.456804797666001,710,0.0175887038434454,0.3235381184664456,0.1422318023790406,0.4366265130027874,0.8450704225352111,0.2398112426348928,0.2442415448622066,,8.0,,,,13.31,6.4,42.0,238.396308920244,18.05
94306,2015,15.27934420515503,111602.0,2.48,7.0,,0,2.83,0.73,1.0,17.52,12.34,,,19.71504187361781,3717,0.0226315497914371,0.3305911739548671,0.1467464591916269,0.6586124094227013,1.802528921172989,0.3261689905743608,0.2848086858369863,3.0,20.0,39.0,3.0,,28.27,7.4,74.77,28.8072057220541,6.65
94306,2016,13.807080822036,119157.0,2.69,7.0,,0,2.83,0.73,1.0,13.47,11.82,,,21.19666899005833,3954,0.0204309958342449,0.3271507409129737,0.1415029040642709,0.6429341884247972,2.301466868993424,0.305016165368151,0.2869698263592371,3.0,20.0,45.0,3.0,,29.44,7.4,74.77,28.8072057220541,6.65
94306,2017,15.71171354307452,125553.0,2.71,8.0,,127,2.83,0.73,,14.23,10.99,5.3,8.5,22.23854920794208,4211,0.0196433317313079,0.3329486107941249,0.1474387168909863,0.6196191246198688,1.472334362384232,0.300265533401003,0.2633922231941915,4.0,18.0,43.0,4.0,,30.2,7.4,74.77,28.8072057220541,6.65
94306,2018,16.19806701701638,142438.0,1.91,7.0,,82,2.83,0.73,,14.96,11.73,3.7,7.1,22.46905513811754,4270,0.0187905541170341,0.3262821673796261,0.151208156674229,0.583913904143561,1.569086651053864,0.2952150949988972,0.2712430486966753,4.0,19.0,47.0,4.0,,31.34,7.4,74.77,28.8072057220541,6.65
94306,2019,15.88114818866342,143606.0,2.37,7.0,,87,2.83,0.73,,15.02,11.1,2.6,5.8,23.47731000546747,4388,0.0180506526962277,0.3326141488999254,0.147675197012606,0.5622860527399547,1.412944393801276,0.2685531176476851,0.2572239616948179,4.0,20.0,46.0,5.0,,32.34,7.4,74.77,28.8072057220541,6.65
94306,2020,15.88232550422102,167043.0,3.22,8.0,,55,2.65,0.88,,15.33,11.79,2.7,5.3,23.49728752260398,4406,0.0165688122158104,0.3507217546321076,0.1441422373509831,0.502607836123907,1.679527916477531,0.2696155111627134,0.2463015293153755,4.0,19.0,49.0,4.0,,33.08,7.4,74.77,28.8072057220541,6.65
94306,2021,14.75172595427569,185588.0,2.83,7.0,,43,2.65,0.88,,15.46,10.81,1.9,3.3,23.23378178488413,4356,0.0183651667468979,0.3471722375116631,0.1430273245889134,0.5042067563314022,2.433425160697888,0.2625862562443518,0.2379255890818096,4.0,16.0,45.0,3.0,,32.93,7.4,74.77,28.8072057220541,6.65
94306,2022,15.08602607636828,199800.0,3.24,6.0,,32,2.65,0.88,,13.99,9.91,1.4,3.3,24.11013136584488,4320,0.0177218739837519,0.3294099635281001,0.1400357225459733,0.4627608647471963,3.472222222222222,0.2625493042564989,0.2414603915120106,4.0,16.0,48.0,4.0,,32.5,7.4,74.77,28.8072057220541,6.65
94306,2023,12.90866644006872,186479.0,2.7,6.0,,16,2.65,0.88,,14.25,10.65,1.3,2.2,23.82024920986668,4230,0.0166682967026267,0.329966207147421,0.1485650125972176,0.457362546729129,5.106382978723404,0.2417235159777279,0.242126574755064,4.0,15.0,47.0,4.0,,32.48,7.4,74.77,28.8072057220541,6.65
94306,2024,12.9310366188093,186479.0,2.7,6.0,,17,2.65,0.88,,14.25,10.65,1.3,2.3,24.5006069970202,4428,0.0175887038434454,0.3235381184664456,0.1422318023790406,0.4366265130027874,6.074977416440832,0.2398112426348928,0.2442415448622066,4.0,15.0,47.0,4.0,,32.48,7.4,74.77,28.8072057220541,6.65
94550,2015,15.85216896995504,102952.0,1.95,10.0,2.0,24,7.16,0.62,1.0,15.09,7.84,,,21.49066025522471,6667,0.0114744693057946,0.0812774909160451,0.0889271371199082,0.7640084146108242,2.564871756412179,0.2421638511864075,0.0535475234270414,15.0,30.0,58.0,5.0,2.0,26.6,123.4,0.0,0.0,6.99
94550,2016,14.42217157035124,109793.0,2.42,9.0,2.0,25,7.16,0.62,2.0,17.85,9.13,,,21.12046606280675,6897,0.0094464386926128,0.0916304553183449,0.0840733043642546,0.7424900812393727,2.116862403943744,0.2435736978915952,0.0614018515019837,15.0,28.0,59.0,9.0,2.0,28.51,123.4,0.0,0.0,6.99
94550,2017,12.41860877395365,114930.0,2.56,7.0,,11,7.16,0.62,,18.3,9.47,5.7,10.0,21.90103858152667,7154,0.0117201586729174,0.0937612693833393,0.0757302560403894,0.7005048683736026,1.998881744478613,0.2385758854835749,0.0558961413631446,14.0,24.0,57.0,10.0,,29.24,123.4,0.0,0.0,6.99
94550,2018,11.99106821826371,128466.0,2.38,7.0,,12,7.16,0.62,,20.6,9.43,4.8,8.4,22.63960396039604,7398,0.0174932213767165,0.0927140732965975,0.069972885506866,0.6796116504854369,2.014057853473912,0.2285053792122343,0.0664742412315227,14.0,25.0,58.0,11.0,,30.35,123.4,0.0,0.0,6.99
94550,2019,11.1651122403036,139387.0,2.21,7.0,,14,7.16,0.62,,21.85,10.33,4.4,7.6,23.42279747488784,7650,0.0177981184846173,0.0856004746164929,0.0584795321637426,0.6695482668022713,1.464052287581699,0.2405172413793103,0.061022120518688,12.0,29.0,59.0,12.0,,31.45,123.4,0.0,0.0,6.99
94550,2020,10.76427549465696,150061.0,2.31,7.0,,25,7.02,0.41,,20.04,9.26,3.5,5.8,22.35019100290781,7403,0.0221088435374149,0.0960884353741496,0.0629251700680272,0.6547619047619048,1.86410914494124,0.2372088996623668,0.0714285714285714,11.0,28.0,54.0,13.0,,30.73,123.4,0.0,0.0,6.99
94550,2021,10.9915454053088,158887.0,2.4,7.0,,17,7.02,0.41,3.0,18.66,8.99,2.7,4.3,22.65009277918554,7075,0.0255461592670895,0.1065891472868217,0.0775193798449612,0.6553911205073996,2.204946996466431,0.2290076335877862,0.0766384778012684,10.0,27.0,55.0,11.0,,30.74,123.4,0.0,0.0,6.99
94550,2022,12.48378659564094,171388.0,2.22,7.0,,38,7.02,0.41,3.0,19.8,9.29,1.5,3.5,22.9707053757354,7023,0.0176025347650061,0.0888928005632811,0.0774511529660271,0.6732969547614857,2.662679766481561,0.2169021690216902,0.0642492518922724,10.0,37.0,59.0,10.0,,31.85,123.4,0.0,0.0,6.99
94550,2023,13.41516395655592,177218.0,2.41,8.0,,36,7.02,0.41,4.0,16.48,8.92,1.1,2.3,22.73936706309212,6955,0.0124102473185001,0.0983955323109653,0.0895310699406081,0.6604024465916143,3.292595255212078,0.2065778744223974,0.0585054516443577,9.0,34.0,59.0,10.0,,30.82,123.4,0.0,0.0,6.99
94550,2024,14.8819876070886,177218.0,2.41,8.0,,70,7.02,0.41,4.0,16.48,8.92,1.5,2.4,23.72626471236942,7327,0.0143666018761091,0.1132426265528606,0.076058480520578,0.6169187864446886,3.98525999727037,0.2041519510724438,0.0642271613284881,9.0,34.0,59.0,10.0,,30.82,123.4,0.0,0.0,6.99
95002,2015,31.84539134912461,73333.0,0.0,1.0,,0,6.36,0.09,,0.0,3.6,,,12.24489795918367,158,0.0226315497914371,0.3305911739548671,0.1467464591916269,0.6586124094227013,12.0253164556962,0.3261689905743608,0.2848086858369863,,,3.0,,,17.8,10.2,4.78,6557.46356715743,4.71
95002,2016,30.37052055349993,74516.0,0.0,1.0,,0,6.36,0.09,,4.46,6.52,,,14.88129704690214,195,0.0204309958342449,0.3271507409129737,0.1415029040642709,0.6429341884247972,8.717948717948717,0.305016165368151,0.2869698263592371,,,3.0,,,20.11,10.2,4.78,6557.46356715743,4.71
95002,2017,26.27125243348475,82845.0,0.0,,,0,6.36,0.09,,5.77,6.97,3.1,12.7,15.84645669291339,217,0.0196433317313079,0.3329486107941249,0.1474387168909863,0.6196191246198688,0.0,0.300265533401003,0.2633922231941915,,,,,,25.61,10.2,4.78,6557.46356715743,4.71
95002,2018,22.81251137894622,91667.0,0.0,,,0,6.36,0.09,,17.96,4.29,3.0,8.4,13.65330848089469,195,0.0187905541170341,0.3262821673796261,0.151208156674229,0.583913904143561,0.0,0.2952150949988972,0.2712430486966753,,,,,,26.25,10.2,4.78,6557.46356715743,4.71
95002,2019,28.05870055678596,95875.0,0.0,,,0,6.36,0.09,,16.5,6.4,3.4,6.9,14.39522998296422,238,0.0180506526962277,0.3326141488999254,0.147675197012606,0.5622860527399547,0.0,0.2685531176476851,0.2572239616948179,,,,,,29.6,10.2,4.78,6557.46356715743,4.71
95002,2020,40.79486188912497,100000.0,0.0,,,0,6.51,0.3,,16.56,8.96,7.2,7.3,17.05908485117726,243,0.0165688122158104,0.3507217546321076,0.1441422373509831,0.502607836123907,0.0,0.2696155111627134,0.2463015293153755,,,,,,34.41,10.2,4.78,6557.46356715743,4.71
95002,2021,27.81369408313714,110536.0,0.0,,,0,6.51,0.3,,16.06,8.7,4.9,4.9,16.0,252,0.0183651667468979,0.3471722375116631,0.1430273245889134,0.5042067563314022,0.0,0.2625862562443518,0.2379255890818096,,,,,,33.39,10.2,4.78,6557.46356715743,4.71
95002,2022,34.18583305857297,107438.0,0.0,,,0,6.51,0.3,,20.87,9.24,4.4,9.1,15.41666666666667,219,0.0177218739837519,0.3294099635281001,0.1400357225459733,0.4627608647471963,5.93607305936073,0.2625493042564989,0.2414603915120106,,,,,,29.39,10.2,4.78,6557.46356715743,4.71
95002,2023,39.6509078644106,89861.0,0.0,,,0,6.51,0.3,,14.46,11.01,7.0,12.1,22.02562538133008,244,0.0166682967026267,0.329966207147421,0.1485650125972176,0.457362546729129,4.918032786885246,0.2417235159777279,0.242126574755064,,,,,,30.09,10.2,4.78,6557.46356715743,4.71
95002,2024,40.99628402129156,89861.0,0.0,,,0,6.51,0.3,,14.46,11.01,5.8,10.7,22.11413748378729,228,0.0175887038434454,0.3235381184664456,0.1422318023790406,0.4366265130027874,4.385964912280701,0.2398112426348928,0.2442415448622066,,,,,,30.09,10.2,4.78,6557.46356715743,4.71
95008,2015,22.49261596459925,88987.0,2.04,10.0,,53,1.69,2.46,9.0,11.54,8.58,,,17.07126416815043,5406,0.008903586873569,0.226405494785042,0.1144746883744594,0.8916306283388451,2.238253792082871,0.3792207792207792,0.24421266853218,14.0,42.0,71.0,10.0,,21.09,6.0,65.92,45.1942930660186,6.04
95008,2016,23.84136274074272,102556.0,3.31,9.0,,61,1.69,2.46,7.0,13.45,9.06,,,18.16070699034554,5628,0.0165758939142789,0.2261425526876628,0.1124792801326071,0.8051148472649774,3.056147832267235,0.3733687771870468,0.2332465072223537,10.0,50.0,67.0,12.0,,21.96,6.0,65.92,45.1942930660186,6.04
95008,2017,24.13406653516269,106536.0,3.04,9.0,,71,1.69,2.46,8.0,15.41,9.12,5.2,10.5,19.14769410391127,5874,0.0191960252935862,0.2314814814814814,0.1038843721770551,0.7407407407407407,2.911133810010214,0.3731859018659295,0.2326106594399277,16.0,47.0,69.0,14.0,,22.52,6.0,65.92,45.1942930660186,6.04
95008,2018,23.99626054478535,115453.0,3.41,9.0,,68,1.69,2.47,8.0,16.15,9.99,4.9,9.4,20.01805946724572,6159,0.0193319729352378,0.225539684244442,0.0837718827193641,0.7120610031145956,3.133625588569573,0.3618024339436465,0.2309096767264525,12.0,51.0,71.0,11.0,,23.47,6.0,65.92,45.1942930660186,6.04
95008,2019,23.43325527597841,122947.0,3.36,10.0,,79,1.69,2.46,6.0,16.45,9.62,4.2,8.9,20.03797031411805,6098,0.018303186907838,0.2336347975882859,0.0925925925925925,0.6955211024978467,2.968186290587078,0.3364485981308411,0.2121016365202411,10.0,46.0,70.0,13.0,,22.96,6.0,65.92,45.1942930660186,6.04
95008,2020,24.74805697110746,121231.0,3.53,10.0,,15,1.31,2.77,5.0,16.23,9.81,3.9,8.0,21.06461178632586,6540,0.0128878754832953,0.2716367601863785,0.0723703777138891,0.6087042728264102,2.981651376146789,0.2912326827788452,0.2299990086249628,12.0,48.0,64.0,12.0,,25.17,6.0,65.92,45.1942930660186,6.04
95008,2021,22.35180825275885,128476.0,3.46,11.0,,6,1.31,2.77,7.0,16.28,10.68,3.1,6.8,21.11876357971549,7062,0.0194118217994758,0.2552654566631078,0.0795884693778511,0.594001747063962,4.304729538374398,0.2603293560792821,0.2280889061438415,11.0,50.0,61.0,12.0,,24.85,6.0,65.92,45.1942930660186,6.04
95008,2022,21.44852838096923,139688.0,4.95,11.0,,25,1.31,2.77,11.0,16.97,11.21,3.0,7.2,20.94735978336684,7159,0.0195867202037018,0.2732347468416414,0.0871609049064734,0.5817255900499461,4.53974018717698,0.2621088299780745,0.2291646263833121,8.0,55.0,68.0,11.0,,26.26,6.0,65.92,45.1942930660186,6.04
95008,2023,19.58298921735097,142841.0,5.48,8.0,,78,1.31,2.77,11.0,17.71,11.28,2.6,6.4,22.46617783744707,7476,0.0165486807023995,0.2555851797370598,0.0928564861634641,0.5295577824767859,5.698234349919743,0.2344479730991967,0.2215684471821274,8.0,54.0,69.0,10.0,,28.35,6.0,65.92,45.1942930660186,6.04
95008,2024,20.44898392629356,142841.0,5.48,8.0,,96,1.31,2.77,11.0,17.71,11.28,2.8,6.3,22.64705273829475,7550,0.0191850904439978,0.2393568426822583,0.0977526036908459,0.5353553809610817,6.834437086092715,0.2368615840118431,0.2293075095925452,8.0,54.0,69.0,10.0,,28.35,6.0,65.92,45.1942930660186,6.04
95013,2015,0.0,,,,,0,4.39,8.16,,0.0,0.0,,,0.0,0,0.0226315497914371,0.3305911739548671,0.1467464591916269,0.6586124094227013,0.0,0.3261689905743608,0.2848086858369863,,,,,,0.0,10.4,4.85,0.0,76.98
95013,2016,0.0,50521.0,,,,0,4.39,5.0,,0.0,0.0,,,0.0,0,0.0204309958342449,0.3271507409129737,0.1415029040642709,0.6429341884247972,0.0,0.305016165368151,0.2869698263592371,,,,,,0.0,10.4,4.85,0.0,76.98
95013,2017,0.0,51500.0,,,,0,4.39,5.0,,0.0,0.0,0.0,59.4,11.39240506329114,9,0.0196433317313079,0.3329486107941249,0.1474387168909863,0.6196191246198688,0.0,0.300265533401003,0.2633922231941915,,,,,,0.0,10.4,4.85,0.0,76.98
95013,2018,0.0,67708.0,,,,0,4.39,5.0,,0.0,0.0,0.0,42.9,15.58441558441558,12,0.0187905541170341,0.3262821673796261,0.151208156674229,0.583913904143561,0.0,0.2952150949988972,0.2712430486966753,,,,,,0.0,10.4,4.85,0.0,76.98
95013,2019,0.0,,,,,0,4.39,5.0,,0.0,0.0,0.0,46.9,17.64705882352941,15,0.0180506526962277,0.3326141488999254,0.147675197012606,0.5622860527399547,0.0,0.2685531176476851,0.2572239616948179,,,,,,0.0,10.4,4.85,0.0,76.98
95013,2020,0.0,,,,,0,4.91,8.65,,,0.0,0.0,100.0,47.05882352941176,16,0.0165688122158104,0.3507217546321076,0.1441422373509831,0.502607836123907,0.0,0.2696155111627134,0.2463015293153755,,,,,,0.0,10.4,4.85,0.0,76.98
95013,2021,0.0,,,,,0,4.91,5.5,,,0.0,0.0,50.0,33.33333333333333,9,0.0183651667468979,0.3471722375116631,0.1430273245889134,0.5042067563314022,0.0,0.2625862562443518,0.2379255890818096,,,,,,0.0,10.4,4.85,0.0,76.98
95013,2022,0.0,,0.0,,,0,4.91,5.5,,,0.0,0.0,0.0,30.18867924528302,16,0.0177218739837519,0.3294099635281001,0.1400357225459733,0.4627608647471963,0.0,0.2625493042564989,0.2414603915120106,,,,,,100.0,10.4,4.85,0.0,76.98
95013,2023,0.0,,0.0,,,0,4.91,5.5,,,0.0,0.0,0.0,30.95238095238095,13,0.0166682967026267,0.329966207147421,0.1485650125972176,0.457362546729129,0.0,0.2417235159777279,0.242126574755064,,,,,,100.0,10.4,4.85,0.0,76.98
95013,2024,0.0,,0.0,,,0,4.91,5.5,,,0.0,0.0,23.8,38.59649122807017,21,0.0175887038434454,0.3235381184664456,0.1422318023790406,0.4366265130027874,0.0,0.2398112426348928,0.2442415448622066,,,,,,100.0,10.4,4.85,0.0,76.98
95014,2015,14.33689443736042,130961.0,2.73,11.0,2.0,62,2.55,3.16,2.0,9.39,8.65,,,17.70442369999679,7198,0.0045298061242978,0.3886573654647581,0.0344265265446638,0.4701938757021199,0.7224228952486802,0.2109469380169129,0.269070483783294,10.0,42.0,71.0,5.0,,25.01,9.4,16.73,48.4802719866634,56.99
95014,2016,13.08305119282192,141917.0,3.68,11.0,2.0,55,2.55,3.16,2.0,9.17,8.54,,,17.76408225827053,7197,0.0035951824555096,0.3945712744921804,0.0242674815746899,0.4682725148301276,0.5557871335278588,0.206546795758414,0.257954341182815,10.0,55.0,83.0,4.0,,25.68,9.4,16.73,48.4802719866634,56.99
95014,2017,13.5010395524782,150529.0,3.04,10.0,,179,2.55,3.16,,10.4,8.86,3.9,6.8,18.33700264828818,7483,0.0043500957021054,0.3758482686619105,0.0217504785105272,0.4611101444231773,0.4009087264466123,0.1908328874621009,0.2322951104924308,10.0,54.0,81.0,3.0,,25.9,9.4,16.73,48.4802719866634,56.99
